Fecha & Hora;PM10;NO2  (ug/m3);Vel Viento  (m/s);Dir Viento (Grados);Temperatura (C°);Humedad (%);Radiacion Solar (Watt/M2);Lluvia (mm);;
1/01/2013 9:00;18;;2,5;284,5;29,7;47,2;299,3;0;;
1/01/2013 10:00;35;;1,3;313,6;28,4;48,7;96,4;0;;
1/01/2013 11:00;24;;0,5;328,1;27,8;50,9;11,6;0;;
1/01/2013 12:00;21;;0,6;51,7;26,7;55,9;0;0;;
1/01/2013 13:00;29;;2,9;167,8;25,8;61,6;0;0;;
1/01/2013 14:00;44;;1,8;106,9;24,2;69,8;0;0;;
1/01/2013 15:00;37;;1,5;148,2;22,4;76,8;0;0;;
1/01/2013 16:00;39;;0,7;223,8;22,2;77,8;0;0;;
1/01/2013 17:00;15;;0,9;36,1;20,6;94,5;0;0,25;;
1/01/2013 18:00;44;;0,7;36,8;21,5;85,9;0;2,29;;
1/01/2013 19:00;43;;0,3;35;20,9;91,4;0;0;;
1/01/2013 20:00;44;;0,1;154,1;20,9;90,4;0;0,25;;
1/01/2013 21:00;47;;0,2;235,2;21,1;92;0;0;;
1/01/2013 22:00;38;;0,1;227,9;21,2;91,8;0;0;;
1/01/2013 23:00;44;;0,1;25,8;21,2;90,9;0;0;;
2/01/2013 0:00;65;;0,3;58,3;21,2;90,8;12,1;0;;
2/01/2013 1:00;50;;0,8;141,1;21,7;88,6;48,8;0,25;;
2/01/2013 2:00;29;;1,9;153,1;22;85,7;142,5;0;;
2/01/2013 3:00;26;;1,2;141,7;22,3;82,2;146,1;0;;
2/01/2013 4:00;36;;0,9;143,1;22,8;82,2;370,4;0;;
2/01/2013 5:00;57;;1;77,5;24,9;71,5;688;0;;
1/01/2013 2:00;30;;1,4;26,6;26,8;62,7;674,9;0;;
1/01/2013 3:00;29;;2,6;36,2;26,2;66;288,5;0;;
1/01/2013 4:00;16;;1,1;318,4;25;71,7;203,1;0;;
1/01/2013 5:00;17;;0,9;207,2;26,1;63,3;125,6;0;;
1/01/2013 6:00;14;;0,2;245,2;26;60,5;87,3;0;;
1/01/2013 7:00;9;;0,8;243;25,5;60,8;26;0;;
1/01/2013 8:00;26;;0,9;147,9;24,8;63,6;0;0;;
1/01/2013 9:00;35;;1,3;73,2;23,2;78,5;0;0;;
1/01/2013 10:00;23;;0,8;40,5;21,7;89,2;0;0;;
1/01/2013 11:00;34;;0,5;15,5;21,4;90,3;0;0;;
1/01/2013 12:00;31;;0,7;54;21,3;91;0;0;;
1/01/2013 13:00;59;;0,3;335,4;21,4;85,8;0;0;;
1/01/2013 14:00;20;;0,8;69;20,5;95,2;0;0,51;;
1/01/2013 15:00;15;;0,5;135,3;20,5;95,1;0;0,76;;
1/01/2013 16:00;19;;0,5;168,2;20,5;94,8;0;0,51;;
1/01/2013 17:00;23;;0,4;144;20,6;94,5;0;0;;
1/01/2013 18:00;15;;0,4;173,1;20,6;94,6;0;0,25;;
1/01/2013 19:00;18;;0,3;132,4;20,6;95,2;0;0;;
1/01/2013 20:00;16;;0,4;108,9;20,8;94,3;12,2;0;;
1/01/2013 21:00;21;;0,8;13;20,4;95,8;18,4;0,25;;
1/01/2013 22:00;20;;1,3;356,4;20,3;96,1;97,7;5,08;;
1/01/2013 23:00;10;;1;37,9;21,5;90,6;350,6;0,25;;
2/01/2013 0:00;21;;0,7;26,2;23,3;79,5;499,5;0;;
2/01/2013 1:00;15;;1,7;59,3;25,3;67,5;760,2;0;;
2/01/2013 2:00;8;;1,3;21,5;25,9;63,9;487,8;0;;
2/01/2013 3:00;5;;2,1;56,5;26,8;58,9;420;0;;
2/01/2013 4:00;18;;0,2;329,9;26,7;56,6;176,4;0;;
2/01/2013 5:00;9;;1,8;256,8;26,3;52,9;83,5;0;;
1/01/2013 2:00;11;;3,1;194,2;24,1;69,3;31,1;0;;
1/01/2013 3:00;13;;1,6;168,1;22,1;84,3;6;0;;
1/01/2013 4:00;21;;0,5;151,5;22,2;86,7;0;0;;
1/01/2013 5:00;29;;0,2;319,5;22,3;83,4;0;0;;
1/01/2013 6:00;33;;0,6;49,8;21,4;87,6;0;0;;
1/01/2013 7:00;43;;0,3;359,4;21;89,1;0;0;;
1/01/2013 8:00;34;;0,8;297,2;21,1;88,4;0;0;;
1/01/2013 9:00;38;;0,6;240,1;21,2;81,5;0;0;;
1/01/2013 10:00;43;;0,2;235,7;21,4;86,3;0;0;;
1/01/2013 11:00;34;;0,1;341,6;21,1;86,4;0;0;;
1/01/2013 12:00;47;;0,5;30,6;20,6;90,8;0;0;;
1/01/2013 13:00;47;;0,1;268,9;20,4;91,3;0;0;;
1/01/2013 14:00;58;;0,1;43,1;20,5;91,8;0;0;;
1/01/2013 15:00;52;;0,1;303,9;20,3;92;0,1;0;;
1/01/2013 16:00;65;;0,1;253,3;20,3;91,6;16,5;0;;
1/01/2013 17:00;96;;0;29,3;21;90,1;88,7;0;;
1/01/2013 18:00;110;;0,9;62,1;22,4;84;235,3;0;;
1/01/2013 19:00;94;;0,7;118,6;23,6;76,8;313,5;0;;
1/01/2013 20:00;74;;0,6;176,9;25;69,3;400;0;;
1/01/2013 21:00;68;;0,8;70;26;63,6;444,4;0;;
1/01/2013 22:00;66;;1;90,8;27,3;58,5;660,3;0;;
1/01/2013 23:00;62;;1,1;28,4;27,1;59,2;184,9;0;;
2/01/2013 0:00;26;;0,9;287,6;26,3;60,7;118,2;0;;
2/01/2013 1:00;28;;0,6;152,4;26,3;59,4;108,3;0;;
2/01/2013 2:00;30;;0,8;208,2;26,1;59,5;63,8;0;;
2/01/2013 3:00;28;;1,2;216,1;25,3;61,8;20,2;0;;
2/01/2013 4:00;43;;0,7;276,1;24,2;67,5;0,1;0;;
2/01/2013 5:00;80;;0,2;176,2;24;68,6;0;0;;
1/01/2013 2:00;68;;0,3;275,1;22,8;74,7;0;0;;
1/01/2013 3:00;67;;0,3;254,4;22,1;78,5;0;0;;
1/01/2013 4:00;62;;0,3;255,8;21,4;81,9;0;0;;
1/01/2013 5:00;70;;0,3;268,1;21,6;82,2;0;0;;
1/01/2013 6:00;43;;0,1;19,5;21,4;80,8;0;0;;
1/01/2013 7:00;56;;0,4;315,3;21,1;81,6;0;0;;
1/01/2013 8:00;45;;0;341,5;21,3;81,8;0;0;;
1/01/2013 9:00;36;;0,2;333,3;21;82,9;0;0;;
1/01/2013 10:00;62;;0,5;61;20,8;86,1;0;0;;
1/01/2013 11:00;67;;0,4;35;20,7;86,6;0,1;0;;
1/01/2013 12:00;80;;0,2;288,1;20,8;86,1;21;0;;
1/01/2013 13:00;90;;0,3;145,9;22,2;79,8;200,1;0;;
1/01/2013 14:00;68;;0,8;83,6;24,3;71,7;458,8;0;;
1/01/2013 15:00;57;;1,2;128;25,3;67;462,4;0;;
1/01/2013 16:00;63;;2;115,1;26,4;63,5;649,3;0;;
1/01/2013 17:00;;;1,3;127,6;27,4;58,2;533;0;;
1/01/2013 18:00;;;1,2;184,6;28,2;55,2;617,1;0;;
1/01/2013 19:00;54;;0,8;68,2;28,9;53,9;502,7;0;;
1/01/2013 20:00;61;;1,4;50,2;28;57,7;167;0;;
1/01/2013 21:00;34;;0,5;197,8;27,9;55,6;87,8;0;;
1/01/2013 22:00;32;;1,8;247,4;27,7;55,8;108,2;0;;
1/01/2013 23:00;49;;0,5;270,5;27,3;57,5;44,2;0;;
2/01/2013 0:00;38;;1,3;250;25,5;62,8;0,1;0;;
2/01/2013 1:00;58;;0,3;250,9;24,7;66;0;0;;
2/01/2013 2:00;71;;0,4;190,3;24,1;68,7;0;0;;
2/01/2013 3:00;78;;0,5;125,8;23,4;75,7;0;0;;
2/01/2013 4:00;82;;0,1;1,8;22,4;80;0;0;;
2/01/2013 5:00;55;;0,1;294,2;23;77,2;0;0;;
1/01/2013 2:00;52;;0,1;143,7;22;80,9;0;0;;
1/01/2013 3:00;86;;0,4;152,5;21,8;82,5;0;0;;
1/01/2013 4:00;56;;0,5;156,7;21,8;82,5;0;0;;
1/01/2013 5:00;45;;0,2;273;21,4;84,5;0;0;;
1/01/2013 6:00;42;;0,1;241,2;20,9;85,6;0;0;;
1/01/2013 7:00;55;;0,1;279,5;20,6;86,6;0;0;;
1/01/2013 8:00;133;;0,5;29;20,8;86,7;25,3;0;;
1/01/2013 9:00;168;;0,2;37,4;22,4;80,7;160;0;;
1/01/2013 10:00;123;;0,6;81,2;24,2;72,8;367,4;0;;
1/01/2013 11:00;122;;0,6;92,1;25,2;68,2;415,1;0;;
1/01/2013 12:00;115;;1,1;46,6;26,7;63,3;596;0;;
1/01/2013 13:00;81;;1,3;43,8;27,6;59,4;554,8;0;;
1/01/2013 14:00;76;;0,4;75,1;28,8;54,5;594,1;0;;
1/01/2013 15:00;57;;1;32,2;29,5;52,7;583,1;0;;
1/01/2013 16:00;46;;1,2;43,5;30,1;51,4;477,9;0;;
1/01/2013 17:00;30;;1,2;244,1;30,3;49,1;374,4;0;;
1/01/2013 18:00;27;;1,9;275;29,9;48,6;216,6;0;;
1/01/2013 19:00;27;;0,8;301,3;28,6;50,6;37,6;0;;
1/01/2013 20:00;45;;0,8;237,5;27,4;54,4;0,1;0;;
1/01/2013 21:00;71;;0,7;113,7;27,1;56;0;0;;
1/01/2013 22:00;83;;0,8;149,3;25,8;62,8;0;0;;
1/01/2013 23:00;38;;0,4;142,1;24,7;69,4;0;0;;
2/01/2013 0:00;61;;0,3;87,3;23,9;74,4;0;0;;
2/01/2013 1:00;45;;0,6;192,6;24,1;72,5;0;0;;
2/01/2013 2:00;43;;0,7;234,9;22,7;79;0;0;;
2/01/2013 3:00;29;;0,3;219,6;22,4;80,2;0;0;;
2/01/2013 4:00;57;;0,3;8,7;22,1;81,4;0;0;;
2/01/2013 5:00;44;;0,4;274;21,5;84,4;0;0;;
1/01/2013 2:00;46;;0,1;325,2;21,3;85;0;0;;
1/01/2013 3:00;78;;0,3;318,7;21;86,4;0;0;;
1/01/2013 4:00;104;;0,1;216,2;21,8;83,8;22,6;0;;
1/01/2013 5:00;146;;1,2;43,1;22,7;80,5;93,6;0;;
1/01/2013 6:00;118;;0,6;30,5;23,9;76;287,1;0;;
1/01/2013 7:00;108;;0,8;107;26,5;65,4;586,6;0;;
1/01/2013 8:00;66;;0,9;134,7;28,1;56,9;714,5;0;;
1/01/2013 9:00;63;;0,6;122,9;29,1;54,5;569,4;0;;
1/01/2013 10:00;64;;1,2;114,1;29,8;53;634,5;0;;
1/01/2013 11:00;79;;1,5;360;30,4;51,4;413,1;0;;
1/01/2013 12:00;7;;1,7;290,2;30,7;47,4;432,5;0;;
1/01/2013 13:00;24;;1,4;308,6;31,2;45,5;438,8;0;;
1/01/2013 14:00;17;;1,6;298,5;30,4;47,3;227,7;0;;
1/01/2013 15:00;21;;1,1;243;29,3;50,5;45,9;0;;
1/01/2013 16:00;22;;0,3;267,4;27,8;53,9;0,2;0;;
1/01/2013 17:00;40;;1;117,9;27,4;55,3;0;0;;
1/01/2013 18:00;72;;0,3;166,3;26,7;58,4;0;0;;
1/01/2013 19:00;52;;1,2;129,8;25,4;66,3;0;0;;
1/01/2013 20:00;51;;0,3;88,3;24,4;72,2;0;0;;
1/01/2013 21:00;23;;0,7;261,4;22,4;85,1;0;0;;
1/01/2013 22:00;35;;0,3;344,8;24;72,5;0;0;;
1/01/2013 23:00;40;;0,2;230,5;23,6;74,8;0;0;;
2/01/2013 0:00;20;;1,6;171,3;23,5;77,3;0;0;;
2/01/2013 1:00;26;;0,7;165,2;22,8;83;0;0;;
2/01/2013 2:00;59;;0,7;357,8;22,1;88;0;0;;
2/01/2013 3:00;68;;0,7;14,8;22,1;87,2;0;0;;
2/01/2013 4:00;48;;0,5;102;22,3;85,2;24;0;;
2/01/2013 5:00;61;;0,2;207,6;23,3;81;101,6;0;;
1/01/2013 2:00;68;;0,6;25,8;24,9;72,9;308,8;0;;
1/01/2013 3:00;60;;0,8;125,3;27,1;63,6;574;0;;
1/01/2013 4:00;45;;1,1;69,6;27,2;63,1;260,3;0;;
1/01/2013 5:00;36;;2,4;276,8;26,9;62,5;370,7;0;;
1/01/2013 6:00;16;;0,7;229,5;28,6;53,1;541,9;0;;
1/01/2013 7:00;18;;1,3;300,9;29,8;48,9;604;0;;
1/01/2013 8:00;22;;2,2;291,4;29,9;48,3;467,2;0;;
1/01/2013 9:00;11;;2,1;267,5;29,3;49,5;273,8;0;;
1/01/2013 10:00;27;;1,6;283,6;28,4;52,3;137,5;0;;
1/01/2013 11:00;20;;0,1;214,8;27,6;54,2;14,7;0;;
1/01/2013 12:00;25;;1,7;151,1;26,7;59,1;0;0;;
1/01/2013 13:00;31;;2,7;144,9;24,8;71,4;0;0;;
1/01/2013 14:00;20;;2,1;177,3;22,3;84,4;0;0,25;;
1/01/2013 15:00;12;;1,3;189,3;22,2;85,3;0;0;;
1/01/2013 16:00;21;;0,4;14,8;22,2;85,3;0;0;;
1/01/2013 17:00;48;;1;167,5;23,4;73,7;0;0;;
1/01/2013 18:00;40;;0,6;29,6;22;87,3;0;0;;
1/01/2013 19:00;38;;0,1;328;21,4;91,2;0;0;;
1/01/2013 20:00;76;;0,7;350,4;21,5;90,8;0;0;;
1/01/2013 21:00;45;;0,8;27;21,4;90,5;0;0;;
1/01/2013 22:00;49;;0,4;69,1;21,1;93,3;0;0;;
1/01/2013 23:00;38;;0,3;122,2;21,3;91,6;0;0;;
2/01/2013 0:00;62;;0,4;182,8;21,5;91,2;16,4;0;;
2/01/2013 1:00;84;;0,7;30,6;22,1;88,4;105,8;0;;
2/01/2013 2:00;98;;1,2;48,3;23,2;83,2;207,5;0;;
2/01/2013 3:00;101;;0,4;1,4;24,4;76,7;324,9;0;;
2/01/2013 4:00;82;;0,8;78,4;26,6;66,3;722;0;;
2/01/2013 5:00;54;;1,2;73,7;27,5;61,6;510;0;;
1/01/2013 2:00;56;;1,1;274,4;28,4;56;700,9;0;;
1/01/2013 3:00;52;;0,4;336,6;30,1;49,6;701;0;;
1/01/2013 4:00;52;;1;7,2;29,4;50,1;218,5;0;;
1/01/2013 5:00;29;;2,3;270;29,5;50,4;317,1;0;;
1/01/2013 6:00;32;;2,3;277,9;28,9;50,5;193,2;0;;
1/01/2013 7:00;25;;0,9;275,5;27,9;51,4;35,5;0;;
1/01/2013 8:00;25;;0,4;334,4;27;52,1;0,2;0;;
1/01/2013 9:00;44;;0,8;89,8;26,6;54,8;0;0;;
1/01/2013 10:00;78;;0,6;102,7;25,7;60,7;0;0;;
1/01/2013 11:00;82;;0,8;146,8;25;64,8;0;0;;
1/01/2013 12:00;59;;0,4;84,9;24;70,3;0;0;;
1/01/2013 13:00;17;;0,4;191,4;23,4;81,9;0;0,76;;
1/01/2013 14:00;33;;0,5;242,7;23,2;75,1;0;0;;
1/01/2013 15:00;33;;0,4;226,5;22,9;76,9;0;0;;
1/01/2013 16:00;31;;0,2;236,7;22,4;79,5;0;0;;
1/01/2013 17:00;35;;0,4;295,6;22;80,9;0;0;;
1/01/2013 18:00;34;;0,2;277,1;22,1;81,3;0;0;;
1/01/2013 19:00;35;;0,3;300,4;22;81,5;0;0;;
1/01/2013 20:00;48;;0,3;224,7;21,9;82;15,2;0;;
1/01/2013 21:00;59;;0,3;150,9;22,9;78;93,7;0;;
1/01/2013 22:00;63;;0,4;73,5;24,2;72,1;226,5;0;;
1/01/2013 23:00;71;;1;159,8;25,9;65,8;549,9;0;;
2/01/2013 0:00;56;;1,5;119,2;27,4;59,2;700,1;0;;
2/01/2013 1:00;40;;0,6;60,2;28,6;53,6;816,9;0;;
2/01/2013 2:00;44;;0,9;52,6;29,6;50,3;668,6;0;;
2/01/2013 3:00;51;;0,7;342,3;30,4;48,9;426,6;0;;
2/01/2013 4:00;16;;1,9;281,6;29,4;51,1;224,8;0;;
2/01/2013 5:00;16;;2,4;265,1;30,4;47,8;393,1;0;;
1/01/2013 2:00;19;;2,5;277,4;29,6;49;222,4;0;;
1/01/2013 3:00;17;;1;300,5;28,4;50,1;34,1;0;;
1/01/2013 4:00;21;;0,8;94,9;27,5;53,1;0,6;0;;
1/01/2013 5:00;30;;0,6;104,8;27,2;55,1;0;0;;
1/01/2013 6:00;49;;0,7;148,8;26,4;58,8;0;0;;
1/01/2013 7:00;36;;0,9;132,5;25,9;61,4;0;0;;
1/01/2013 8:00;42;;0,9;109;25,5;64,9;0;0;;
1/01/2013 9:00;59;;0,7;358,7;24,4;70,5;0;0;;
1/01/2013 10:00;9;;0,4;177,6;23,1;84,1;0;0;;
1/01/2013 11:00;27;;0,3;5;23;83,7;0;0;;
1/01/2013 12:00;25;;0,4;275;22,9;83,3;0;0,25;;
1/01/2013 13:00;21;;0,3;247,7;22,9;83,5;0;0;;
1/01/2013 14:00;20;;0,5;233,6;22,7;84,8;0;0;;
1/01/2013 15:00;35;;0,2;183,5;22,6;84,2;0;0;;
1/01/2013 16:00;25;;0,4;3,8;22,2;86,5;17;0;;
1/01/2013 17:00;45;;0,5;199,2;22,9;83,1;103,5;0;;
1/01/2013 18:00;50;;1;130,2;24,3;74,7;195,5;0;;
1/01/2013 19:00;43;;1;68,3;25,3;70,3;335,2;0;;
1/01/2013 20:00;38;;1;103,8;26,9;64,3;724,4;0;;
1/01/2013 21:00;34;;1,1;82;27,9;61;649,5;0;;
1/01/2013 22:00;49;;0,4;21,2;28,3;59;344,6;0;;
1/01/2013 23:00;42;;0,4;68,1;28,9;57;356,2;0;;
2/01/2013 0:00;33;;0,2;351,3;29,9;51,9;372,1;0;;
2/01/2013 1:00;14;;3,1;267,6;30,2;48,3;427,4;0;;
2/01/2013 2:00;8;;2,7;258,3;29,4;49,8;173;0;;
2/01/2013 3:00;17;;0,7;263,6;28,2;51,7;17,2;0;;
2/01/2013 4:00;15;;1;227,1;27,3;54,3;0,2;0;;
2/01/2013 5:00;89;;0,3;74,3;26,8;57,4;0;0;;
1/01/2013 2:00;63;;0,5;65,2;26,1;59,9;0;0;;
1/01/2013 3:00;53;;0,9;97,1;25,4;64,2;0;0;;
1/01/2013 4:00;36;;0,2;327;24,8;67,8;0;0;;
1/01/2013 5:00;47;;0,3;28,5;22,4;84,6;0;0;;
1/01/2013 6:00;38;;0,5;22,7;23,7;75,4;0;0;;
1/01/2013 7:00;32;;0,4;240,4;23,6;76;0;0;;
1/01/2013 8:00;33;;0,5;17,4;23,1;78,9;0;0;;
1/01/2013 9:00;17;;0,3;148,3;23,1;78,7;0;0;;
1/01/2013 10:00;19;;0,2;216,6;22,9;80,6;0;0;;
1/01/2013 11:00;26;;0,4;242,5;22,5;82,3;0;0;;
1/01/2013 12:00;36;;0,7;177,6;22,6;82,2;11,5;0;;
1/01/2013 13:00;42;;0,4;154,8;23,2;80,1;75,6;0;;
1/01/2013 14:00;40;;0,4;163,8;24,1;76,6;175,4;0;;
1/01/2013 15:00;57;;0,9;49,7;25,3;71,7;240,6;0;;
1/01/2013 16:00;44;;1;49;26,7;64,2;626,6;0;;
1/01/2013 17:00;45;;0,6;92,3;27,8;59,7;591,6;0;;
1/01/2013 18:00;27;;0,9;339,9;27;62;108,7;0;;
1/01/2013 19:00;23;;1;189,5;26,6;63,7;151,4;0;;
1/01/2013 20:00;20;;1,1;162,4;27,2;56,8;166,1;0;;
1/01/2013 21:00;26;;1,1;98,9;27,5;57,4;323,7;0;;
1/01/2013 22:00;26;;1;121,5;27;57,9;74,9;0;;
1/01/2013 23:00;45;;1,8;109,1;26,2;64,8;14,4;0;;
2/01/2013 0:00;43;;2,6;149,4;24,2;74,8;0,1;0;;
2/01/2013 1:00;39;;1,4;169,7;23,8;74,6;0;0;;
2/01/2013 2:00;27;;0,5;173,6;23,9;72,8;0;0;;
2/01/2013 3:00;44;;0,7;338,6;23,3;76,6;0;0;;
2/01/2013 4:00;64;;1,1;30,1;22,7;82,5;0;0;;
2/01/2013 5:00;21;;2,3;174,4;23,1;80,1;0;0;;
1/01/2013 2:00;42;;0,4;250;22,6;83,5;0;0;;
1/01/2013 3:00;56;;1;151,4;22,5;82,4;0;0;;
1/01/2013 4:00;20;;0,4;97,4;22,1;85,2;0;0;;
1/01/2013 5:00;25;;0,7;140,4;22,1;84,7;0;0;;
1/01/2013 6:00;17;;0,2;88,7;21,6;88,3;0;0;;
1/01/2013 7:00;30;;0,9;247,9;21,7;87,5;0;0;;
1/01/2013 8:00;42;;0,4;102,8;21,8;86,5;14,8;0;;
1/01/2013 9:00;45;;0,6;144,5;22,5;83,4;90,8;0;;
1/01/2013 10:00;50;;1,7;109,3;23,8;76,5;200,9;0;;
1/01/2013 11:00;34;;0,4;99,3;23,7;76;99,5;0;;
1/01/2013 12:00;32;;1,8;253,4;23,9;75,2;330,1;0;;
1/01/2013 13:00;17;;0,5;207,6;26,7;60,8;631,9;0;;
1/01/2013 14:00;34;;0,5;271,1;28,4;53,9;661,5;0;;
1/01/2013 15:00;47;;1,2;32,9;28,1;55,2;469,5;0;;
1/01/2013 16:00;25;;0,6;295;27,3;56,6;97,1;0;;
1/01/2013 17:00;18;;0,9;139,3;27,4;55,9;135,4;0;;
1/01/2013 18:00;39;;0,8;337,5;27,5;56,4;148,9;0;;
1/01/2013 19:00;16;;1,8;258,4;26,7;56,6;33,4;0;;
1/01/2013 20:00;33;;0,5;265,3;25,7;59,9;0,3;0;;
1/01/2013 21:00;31;;0,3;213,7;25,4;60,9;0;0;;
1/01/2013 22:00;70;;1;91,6;25,3;63,2;0;0;;
1/01/2013 23:00;30;;1,8;82,8;24,3;68,5;0;0;;
2/01/2013 0:00;30;;1,3;216,4;23,7;73,9;0;0;;
2/01/2013 1:00;30;;0,3;301,8;22,3;78,2;0;0;;
2/01/2013 2:00;17;;1;135,5;22,7;82,1;0;0;;
2/01/2013 3:00;24;;0,7;52,1;22,1;86;0;0;;
2/01/2013 4:00;36;;0,7;24,1;21,5;90;0;0;;
2/01/2013 5:00;12;;0,9;158,9;21,5;88,2;0;0;;
1/01/2013 2:00;20;;0,2;319,5;21,5;88,1;0;0;;
1/01/2013 3:00;46;;0,4;83;21,4;89,8;0;0;;
1/01/2013 4:00;38;;0,5;25,2;21,5;89;8,4;0;;
1/01/2013 5:00;60;;0,5;55,3;21,9;87,7;47,3;0;;
1/01/2013 6:00;63;;0,5;62,6;23;81,3;169,9;0;;
1/01/2013 7:00;57;;0,5;77,9;24;75,7;200,6;0;;
1/01/2013 8:00;43;;0,5;176,7;25,4;68,9;356,6;0;;
1/01/2013 9:00;50;;0,1;151,2;26,9;60,9;526,2;0;;
1/01/2013 10:00;36;;0,9;80,3;28,4;54,3;776,4;0;;
1/01/2013 11:00;31;;1,1;64,4;29,2;49,8;699,8;0;;
1/01/2013 12:00;30;;0,9;317;28,7;52,3;154,9;0;;
1/01/2013 13:00;26;;2,8;291,2;25,1;70,7;98,3;1,02;;
1/01/2013 14:00;17;;0,2;38,1;26,4;64,1;76,4;0;;
1/01/2013 15:00;50;;0,7;281,3;26,5;63;21,5;0;;
1/01/2013 16:00;43;;0,2;266,3;25,7;63,7;0,1;0;;
1/01/2013 17:00;72;;0,2;157,6;25,1;65,9;0;0;;
1/01/2013 18:00;61;;0,3;244,2;24,3;69,1;0;0;;
1/01/2013 19:00;80;;0,5;182,3;23,7;72,5;0;0;;
1/01/2013 20:00;55;;0,1;188,6;23;75,5;0;0;;
1/01/2013 21:00;46;;0,4;95,4;24,3;69,8;0;0;;
1/01/2013 22:00;34;;0,3;109,8;22,3;78,6;0;0;;
1/01/2013 23:00;15;;0,2;177;22;79,9;0;0;;
2/01/2013 0:00;28;;0,2;255,8;21,5;82,7;0;0;;
2/01/2013 1:00;43;;0,2;325;21,4;83,1;0;0;;
2/01/2013 2:00;38;;0,2;330,1;21,7;82,1;0;0;;
2/01/2013 3:00;59;;0,1;9;21,8;82,5;0;0;;
2/01/2013 4:00;64;;0,2;9,6;22;82;16,6;0;;
2/01/2013 5:00;117;;0,2;69,9;22,6;80,5;95,2;0;;
1/01/2013 2:00;83;;0,5;62,1;23,9;75;218,7;0;;
1/01/2013 3:00;85;;0,5;67,1;25,2;68,9;393,8;0;;
1/01/2013 4:00;83;;0,9;82,6;26;65,3;349,9;0;;
1/01/2013 5:00;74;;0,9;108;26,6;62,5;328,1;0;;
1/01/2013 6:00;70;;0,8;188,8;27,3;60,5;279,8;0;;
1/01/2013 7:00;69;;0,5;196,3;28,5;55,5;446;0;;
1/01/2013 8:00;57;;1,4;325;28;58,1;201,8;0;;
1/01/2013 9:00;35;;0,9;311,5;27,3;60,9;224;0;;
1/01/2013 10:00;15;;0,4;294,7;29;51,3;218;0;;
1/01/2013 11:00;27;;0,6;281,2;28;53,6;47,6;0;;
1/01/2013 12:00;23;;0,3;141,6;26,9;56,2;0,4;0;;
1/01/2013 13:00;42;;0,8;140,7;26,2;58,3;0;0;;
1/01/2013 14:00;54;;0,3;292,1;24,8;64,9;0;0;;
1/01/2013 15:00;63;;0,1;280,2;25,1;64,2;0;0;;
1/01/2013 16:00;48;;0,5;160,4;24,7;66,7;0;0;;
1/01/2013 17:00;28;;0,6;79,2;23,5;74,9;0;0;;
1/01/2013 18:00;25;;0,8;159,7;24;72;0;0;;
1/01/2013 19:00;36;;1,1;124,2;23,6;75,9;0;0;;
1/01/2013 20:00;30;;1;131,3;23,2;77,7;0;0;;
1/01/2013 21:00;23;;1,1;148,3;22,8;78,5;0;0;;
1/01/2013 22:00;17;;1,1;166,5;22,6;78,8;0;0;;
1/01/2013 23:00;21;;1,1;144,4;22,4;80,4;0;0;;
2/01/2013 0:00;28;;0,5;157,5;22,2;81,5;12,3;0;;
2/01/2013 1:00;39;;0,7;148,1;22,9;79,1;113,4;0;;
2/01/2013 2:00;48;;0,8;151,1;24,1;74;202,3;0;;
2/01/2013 3:00;53;;0,5;205,1;22,8;83,9;14,4;11,43;;
2/01/2013 4:00;39;;1,2;217;21,6;94,6;91,6;10,41;;
2/01/2013 5:00;25;;1,2;188,8;23,6;83,2;366;0;;
1/01/2013 2:00;21;;0,6;201,4;26,8;65,3;653;0;;
1/01/2013 3:00;11;;0,8;234,1;28,4;54,6;723,9;0;;
1/01/2013 4:00;10;;1,9;291,9;28,5;52,6;414,7;0;;
1/01/2013 5:00;6;;2,2;259,2;29,2;49,1;488,6;0;;
1/01/2013 6:00;5;;1,7;283,7;29;48,6;260,1;0;;
1/01/2013 7:00;17;;0,6;292,5;27,4;54,2;24,8;0;;
1/01/2013 8:00;23;;0,3;217,8;26,2;58,1;0,4;0;;
1/01/2013 9:00;38;;0,7;96,3;25,8;60,4;0;0;;
1/01/2013 10:00;38;;0,7;317,5;25,4;61,7;0;0;;
1/01/2013 11:00;31;;1;83,6;25,1;64,3;0;0;;
1/01/2013 12:00;45;;0,3;34,2;24;70,4;0;0;;
1/01/2013 13:00;26;;2,1;173,7;22,2;88,9;0;4,83;;
1/01/2013 14:00;28;;0,4;103,3;23,3;76,8;0;0;;
1/01/2013 15:00;40;;0,2;157,4;23,3;77,1;0;0;;
1/01/2013 16:00;19;;0,3;339,4;22,4;83,1;0;2,03;;
1/01/2013 17:00;21;;0,3;256,8;21,2;91,2;0;4,32;;
1/01/2013 18:00;8;;0,5;268,5;21,2;92,9;0;0,51;;
1/01/2013 19:00;18;;0,4;18,2;20,9;92,8;0;0,51;;
1/01/2013 20:00;10;;0,8;35;20,6;94,5;1,9;4,06;;
1/01/2013 21:00;15;;1,2;353,5;20,3;96,6;10,2;4,32;;
1/01/2013 22:00;14;;0,9;10,6;20,4;97,9;38,5;7,62;;
1/01/2013 23:00;7;;1;359,8;20,5;98,2;66,4;4,06;;
2/01/2013 0:00;3;;0,7;11,5;20,9;97,5;258,4;2,54;;
2/01/2013 1:00;23;;0,8;101,6;23,4;84,5;738,4;0;;
2/01/2013 2:00;38;;1,5;148,9;25,2;73,9;503,4;0;;
